date,store_id,fuel_grade,retail_price,competitor_price,margin_per_gallon,price_gap_vs_competitor,recommendation
2026-01-07,store_2,Diesel,3.32,3.3,0.16999999999999993,0.020000000000000018,Review price
2026-01-07,store_3,Regular,3.05,3.05,0.22999999999999998,0.0,Hold
2026-01-07,store_3,Midgrade,3.13,3.08,0.22999999999999998,0.04999999999999982,Reduce by $0.02
2026-01-07,store_3,Premium,3.55,3.6,0.1299999999999999,-0.050000000000000266,Hold or increase by $0.01
2026-01-07,store_3,Diesel,3.55,3.54,0.25,0.009999999999999787,Review price
2026-01-08,store_1,Regular,3.07,3.13,0.11999999999999966,-0.06000000000000005,Do not reduce - margin too low
2026-01-08,store_1,Midgrade,3.15,3.19,0.1299999999999999,-0.040000000000000036,Hold or increase by $0.01
2026-01-08,store_1,Premium,3.67,3.65,0.25,0.020000000000000018,Review price
2026-01-08,store_1,Diesel,3.23,3.17,0.1499999999999999,0.06000000000000005,Reduce by $0.02
2026-01-08,store_2,Regular,2.73,2.71,0.1499999999999999,0.020000000000000018,Review price
2026-01-08,store_2,Midgrade,3.16,3.15,0.20000000000000018,0.010000000000000231,Review price
2026-01-08,store_2,Premium,3.49,3.5,0.27,-0.009999999999999787,Hold or increase by $0.01
2026-01-08,store_2,Diesel,3.12,3.08,0.25,0.040000000000000036,Reduce by $0.02
2026-01-08,store_3,Regular,2.74,2.75,0.29000000000000004,-0.009999999999999787,Hold or increase by $0.01
2026-01-08,store_3,Midgrade,3.13,3.09,0.27,0.040000000000000036,Reduce by $0.02
2026-01-08,store_3,Premium,3.35,3.4,0.26000000000000023,-0.04999999999999982,Hold or increase by $0.01
2026-01-08,store_3,Diesel,3.33,3.28,0.1299999999999999,0.050000000000000266,Reduce by $0.02
2026-01-09,store_1,Regular,3.07,3.07,0.21999999999999975,0.0,Hold
2026-01-09,store_1,Midgrade,3.09,3.08,0.25,0.009999999999999787,Review price
2026-01-09,store_1,Premium,3.77,3.8,0.1499999999999999,-0.029999999999999805,Hold or increase by $0.01
2026-01-09,store_1,Diesel,3.11,3.08,0.22999999999999998,0.029999999999999805,Review price
2026-01-09,store_2,Regular,2.89,2.89,0.29000000000000004,0.0,Hold
2026-01-09,store_2,Midgrade,3.36,3.33,0.2799999999999998,0.029999999999999805,Review price
2026-01-09,store_2,Premium,3.44,3.41,0.2599999999999998,0.029999999999999805,Review price
2026-01-09,store_2,Diesel,3.3,3.27,0.25,0.029999999999999805,Review price
2026-01-09,store_3,Regular,2.78,2.79,0.27,-0.010000000000000231,Hold or increase by $0.01
2026-01-09,store_3,Midgrade,3.26,3.26,0.1599999999999997,0.0,Hold
2026-01-09,store_3,Premium,3.64,3.59,0.27,0.050000000000000266,Reduce by $0.02
2026-01-09,store_3,Diesel,3.53,3.51,0.22999999999999998,0.020000000000000018,Review price
2026-01-10,store_1,Regular,2.86,2.89,0.2599999999999998,-0.03000000000000025,Hold or increase by $0.01
2026-01-10,store_1,Midgrade,3.06,3.1,0.27,-0.040000000000000036,Hold or increase by $0.01
2026-01-10,store_1,Premium,3.43,3.4,0.18999999999999995,0.03000000000000025,Reduce by $0.02
2026-01-10,store_1,Diesel,3.26,3.22,0.23999999999999977,0.03999999999999959,Reduce by $0.02
2026-01-10,store_2,Regular,3.1,3.16,0.20999999999999996,-0.06000000000000005,Hold or increase by $0.01
2026-01-10,store_2,Midgrade,3.32,3.35,0.22999999999999998,-0.03000000000000025,Hold or increase by $0.01
2026-01-10,store_2,Premium,3.69,3.72,0.1299999999999999,-0.03000000000000025,Hold or increase by $0.01
2026-01-10,store_2,Diesel,3.53,3.48,0.27,0.04999999999999982,Reduce by $0.02
2026-01-10,store_3,Regular,3.14,3.15,0.18000000000000016,-0.009999999999999787,Hold or increase by $0.01
2026-01-10,store_3,Midgrade,3.14,3.15,0.28000000000000025,-0.009999999999999787,Hold or increase by $0.01
2026-01-10,store_3,Premium,3.52,3.5,0.18999999999999995,0.020000000000000018,Review price
2026-01-10,store_3,Diesel,3.5,3.51,0.2400000000000002,-0.009999999999999787,Hold or increase by $0.01
2026-01-11,store_1,Regular,3.14,3.1,0.29000000000000004,0.040000000000000036,Reduce by $0.02
2026-01-11,store_1,Midgrade,3.01,2.96,0.22999999999999998,0.04999999999999982,Reduce by $0.02
2026-01-11,store_1,Premium,3.42,3.46,0.21999999999999975,-0.040000000000000036,Hold or increase by $0.01
2026-01-11,store_1,Diesel,3.62,3.58,0.28000000000000025,0.040000000000000036,Reduce by $0.02
2026-01-11,store_2,Regular,2.97,2.99,0.1900000000000004,-0.020000000000000018,Hold or increase by $0.01
2026-01-11,store_2,Midgrade,3.01,3.0,0.18999999999999995,0.009999999999999787,Review price
2026-01-11,store_2,Premium,3.6,3.58,0.1499999999999999,0.020000000000000018,Review price
2026-01-11,store_2,Diesel,3.34,3.39,0.1299999999999999,-0.050000000000000266,Hold or increase by $0.01
2026-01-11,store_3,Regular,2.87,2.83,0.20999999999999996,0.040000000000000036,Reduce by $0.02
2026-01-11,store_3,Midgrade,3.37,3.4,0.20000000000000018,-0.029999999999999805,Hold or increase by $0.01
2026-01-11,store_3,Premium,3.61,3.58,0.2599999999999998,0.029999999999999805,Review price
2026-01-11,store_3,Diesel,3.6,3.66,0.20000000000000018,-0.06000000000000005,Hold or increase by $0.01
2026-01-12,store_1,Regular,2.79,2.82,0.2400000000000002,-0.029999999999999805,Hold or increase by $0.01
2026-01-12,store_1,Midgrade,3.43,3.41,0.18000000000000016,0.020000000000000018,Review price
2026-01-12,store_1,Premium,3.76,3.75,0.1299999999999999,0.009999999999999787,Review price
2026-01-12,store_1,Diesel,3.34,3.29,0.22999999999999998,0.04999999999999982,Reduce by $0.02
2026-01-12,store_2,Regular,2.74,2.68,0.2100000000000004,0.06000000000000005,Reduce by $0.02
2026-01-12,store_2,Midgrade,3.29,3.29,0.16000000000000014,0.0,Hold
2026-01-12,store_2,Premium,3.83,3.83,0.2400000000000002,0.0,Hold
2026-01-12,store_2,Diesel,3.25,3.29,0.14000000000000012,-0.040000000000000036,Hold or increase by $0.01
2026-01-12,store_3,Regular,2.77,2.82,0.14000000000000012,-0.04999999999999982,Hold or increase by $0.01
2026-01-12,store_3,Midgrade,3.39,3.43,0.16999999999999993,-0.040000000000000036,Hold or increase by $0.01
2026-01-12,store_3,Premium,3.6,3.57,0.18000000000000016,0.03000000000000025,Reduce by $0.02
2026-01-12,store_3,Diesel,3.18,3.15,0.27,0.03000000000000025,Reduce by $0.02
2026-01-13,store_1,Regular,2.75,2.74,0.1200000000000001,0.009999999999999787,Review price
2026-01-13,store_1,Midgrade,3.38,3.38,0.2599999999999998,0.0,Hold
2026-01-13,store_1,Premium,3.47,3.48,0.18000000000000016,-0.009999999999999787,Hold or increase by $0.01
2026-01-13,store_1,Diesel,3.33,3.27,0.28000000000000025,0.06000000000000005,Reduce by $0.02
2026-01-13,store_2,Regular,3.0,3.02,0.2400000000000002,-0.020000000000000018,Hold or increase by $0.01
2026-01-13,store_2,Midgrade,3.38,3.35,0.2599999999999998,0.029999999999999805,Review price
2026-01-13,store_2,Premium,3.83,3.85,0.20999999999999996,-0.020000000000000018,Hold or increase by $0.01
2026-01-13,store_2,Diesel,3.45,3.48,0.29000000000000004,-0.029999999999999805,Hold or increase by $0.01
2026-01-13,store_3,Regular,3.03,3.09,0.23999999999999977,-0.06000000000000005,Hold or increase by $0.01
2026-01-13,store_3,Midgrade,3.33,3.38,0.25,-0.04999999999999982,Hold or increase by $0.01
2026-01-13,store_3,Premium,3.7,3.75,0.2400000000000002,-0.04999999999999982,Hold or increase by $0.01
2026-01-13,store_3,Diesel,3.26,3.25,0.1299999999999999,0.009999999999999787,Review price
2026-01-14,store_1,Regular,2.91,2.88,0.13000000000000034,0.03000000000000025,Reduce by $0.02
2026-01-14,store_1,Midgrade,3.0,3.02,0.2200000000000002,-0.020000000000000018,Hold or increase by $0.01
2026-01-14,store_1,Premium,3.49,3.54,0.13000000000000034,-0.04999999999999982,Hold or increase by $0.01
2026-01-14,store_1,Diesel,3.57,3.55,0.19999999999999973,0.020000000000000018,Review price
2026-01-14,store_2,Regular,2.9,2.86,0.2599999999999998,0.040000000000000036,Reduce by $0.02
2026-01-14,store_2,Midgrade,3.33,3.3,0.2400000000000002,0.03000000000000025,Reduce by $0.02
2026-01-14,store_2,Premium,3.63,3.62,0.1299999999999999,0.009999999999999787,Review price
2026-01-14,store_2,Diesel,3.47,3.5,0.29000000000000004,-0.029999999999999805,Hold or increase by $0.01
2026-01-14,store_3,Regular,2.71,2.75,0.27,-0.040000000000000036,Hold or increase by $0.01
2026-01-14,store_3,Midgrade,3.31,3.36,0.26000000000000023,-0.04999999999999982,Hold or increase by $0.01
2026-01-14,store_3,Premium,3.47,3.52,0.13000000000000034,-0.04999999999999982,Hold or increase by $0.01
2026-01-14,store_3,Diesel,3.54,3.54,0.16000000000000014,0.0,Hold
2026-01-15,store_1,Regular,2.97,2.93,0.27,0.040000000000000036,Reduce by $0.02
2026-01-15,store_1,Midgrade,3.07,3.04,0.20999999999999996,0.029999999999999805,Review price
2026-01-15,store_1,Premium,3.76,3.77,0.1299999999999999,-0.010000000000000231,Hold or increase by $0.01
2026-01-15,store_1,Diesel,3.51,3.55,0.20999999999999996,-0.040000000000000036,Hold or increase by $0.01
2026-01-15,store_2,Regular,2.72,2.71,0.30000000000000027,0.010000000000000231,Review price
2026-01-15,store_2,Midgrade,3.03,3.02,0.1499999999999999,0.009999999999999787,Review price
2026-01-15,store_2,Premium,3.34,3.31,0.19999999999999973,0.029999999999999805,Review price
2026-01-15,store_2,Diesel,3.6,3.56,0.30000000000000027,0.040000000000000036,Reduce by $0.02
2026-01-15,store_3,Regular,2.73,2.75,0.14000000000000012,-0.020000000000000018,Hold or increase by $0.01
2026-01-15,store_3,Midgrade,3.4,3.38,0.29000000000000004,0.020000000000000018,Review price
2026-01-15,store_3,Premium,3.62,3.57,0.30000000000000027,0.050000000000000266,Reduce by $0.02
2026-01-15,store_3,Diesel,3.5,3.51,0.16999999999999993,-0.009999999999999787,Hold or increase by $0.01
2026-01-16,store_1,Regular,2.96,2.91,0.2599999999999998,0.04999999999999982,Reduce by $0.02
2026-01-16,store_1,Midgrade,3.2,3.16,0.20000000000000018,0.040000000000000036,Reduce by $0.02
2026-01-16,store_1,Premium,3.83,3.88,0.27,-0.04999999999999982,Hold or increase by $0.01
2026-01-16,store_1,Diesel,3.65,3.62,0.23999999999999977,0.029999999999999805,Review price
2026-01-16,store_2,Regular,3.18,3.17,0.20000000000000018,0.010000000000000231,Review price
2026-01-16,store_2,Midgrade,3.12,3.08,0.18999999999999995,0.040000000000000036,Reduce by $0.02
2026-01-16,store_2,Premium,3.35,3.31,0.25,0.040000000000000036,Reduce by $0.02
2026-01-16,store_2,Diesel,3.57,3.59,0.22999999999999998,-0.020000000000000018,Hold or increase by $0.01
2026-01-16,store_3,Regular,2.9,2.92,0.29000000000000004,-0.020000000000000018,Hold or increase by $0.01
2026-01-16,store_3,Midgrade,3.08,3.03,0.26000000000000023,0.050000000000000266,Reduce by $0.02
2026-01-16,store_3,Premium,3.57,3.53,0.20999999999999996,0.040000000000000036,Reduce by $0.02
2026-01-16,store_3,Diesel,3.21,3.19,0.16000000000000014,0.020000000000000018,Review price
2026-01-17,store_1,Regular,2.99,2.97,0.20000000000000018,0.020000000000000018,Review price
2026-01-17,store_1,Midgrade,3.19,3.22,0.16000000000000014,-0.03000000000000025,Hold or increase by $0.01
2026-01-17,store_1,Premium,3.68,3.69,0.2400000000000002,-0.009999999999999787,Hold or increase by $0.01
2026-01-17,store_1,Diesel,3.15,3.1,0.16999999999999993,0.04999999999999982,Reduce by $0.02
2026-01-17,store_2,Regular,3.1,3.06,0.14000000000000012,0.040000000000000036,Reduce by $0.02
2026-01-17,store_2,Midgrade,3.24,3.26,0.25,-0.019999999999999574,Hold or increase by $0.01
2026-01-17,store_2,Premium,3.74,3.69,0.25,0.050000000000000266,Reduce by $0.02
2026-01-17,store_2,Diesel,3.37,3.35,0.18999999999999995,0.020000000000000018,Review price
2026-01-17,store_3,Regular,3.08,3.05,0.25,0.03000000000000025,Reduce by $0.02
2026-01-17,store_3,Midgrade,3.09,3.14,0.2799999999999998,-0.050000000000000266,Hold or increase by $0.01
2026-01-17,store_3,Premium,3.52,3.55,0.2799999999999998,-0.029999999999999805,Hold or increase by $0.01
2026-01-17,store_3,Diesel,3.22,3.17,0.13000000000000034,0.050000000000000266,Reduce by $0.02
2026-01-18,store_1,Regular,3.0,3.03,0.2400000000000002,-0.029999999999999805,Hold or increase by $0.01
2026-01-18,store_1,Midgrade,3.24,3.29,0.17000000000000037,-0.04999999999999982,Hold or increase by $0.01
2026-01-18,store_1,Premium,3.36,3.41,0.21999999999999975,-0.050000000000000266,Hold or increase by $0.01
2026-01-18,store_1,Diesel,3.3,3.27,0.20999999999999996,0.029999999999999805,Review price
2026-01-18,store_2,Regular,2.99,2.94,0.2400000000000002,0.050000000000000266,Reduce by $0.02
2026-01-18,store_2,Midgrade,3.16,3.2,0.18999999999999995,-0.040000000000000036,Hold or increase by $0.01
2026-01-18,store_2,Premium,3.32,3.32,0.2799999999999998,0.0,Hold
2026-01-18,store_2,Diesel,3.47,3.52,0.25,-0.04999999999999982,Hold or increase by $0.01
2026-01-18,store_3,Regular,3.11,3.15,0.27,-0.040000000000000036,Hold or increase by $0.01
2026-01-18,store_3,Midgrade,3.24,3.18,0.14000000000000012,0.06000000000000005,Reduce by $0.02
2026-01-18,store_3,Premium,3.4,3.41,0.27,-0.010000000000000231,Hold or increase by $0.01
2026-01-18,store_3,Diesel,3.28,3.27,0.21999999999999975,0.009999999999999787,Review price
2026-01-19,store_1,Regular,2.94,2.88,0.23999999999999977,0.06000000000000005,Reduce by $0.02
2026-01-19,store_1,Midgrade,3.29,3.3,0.27,-0.009999999999999787,Hold or increase by $0.01
2026-01-19,store_1,Premium,3.57,3.54,0.25,0.029999999999999805,Review price
2026-01-19,store_1,Diesel,3.28,3.31,0.21999999999999975,-0.03000000000000025,Hold or increase by $0.01
2026-01-19,store_2,Regular,2.9,2.84,0.1499999999999999,0.06000000000000005,Reduce by $0.02
2026-01-19,store_2,Midgrade,3.36,3.37,0.1499999999999999,-0.010000000000000231,Hold or increase by $0.01
2026-01-19,store_2,Premium,3.64,3.61,0.16999999999999993,0.03000000000000025,Reduce by $0.02
2026-01-19,store_2,Diesel,3.69,3.73,0.16000000000000014,-0.040000000000000036,Hold or increase by $0.01
2026-01-19,store_3,Regular,2.99,2.94,0.25,0.050000000000000266,Reduce by $0.02
2026-01-19,store_3,Midgrade,3.12,3.1,0.20999999999999996,0.020000000000000018,Review price
2026-01-19,store_3,Premium,3.78,3.77,0.27,0.009999999999999787,Review price
2026-01-19,store_3,Diesel,3.68,3.74,0.22999999999999998,-0.06000000000000005,Hold or increase by $0.01
2026-01-20,store_1,Regular,2.85,2.89,0.29000000000000004,-0.040000000000000036,Hold or increase by $0.01
2026-01-20,store_1,Midgrade,3.18,3.13,0.18000000000000016,0.050000000000000266,Reduce by $0.02
2026-01-20,store_1,Premium,3.69,3.7,0.19999999999999973,-0.010000000000000231,Hold or increase by $0.01
2026-01-20,store_1,Diesel,3.21,3.16,0.16000000000000014,0.04999999999999982,Reduce by $0.02
2026-01-20,store_2,Regular,3.16,3.12,0.2200000000000002,0.040000000000000036,Reduce by $0.02
2026-01-20,store_2,Midgrade,3.45,3.5,0.2200000000000002,-0.04999999999999982,Hold or increase by $0.01
2026-01-20,store_2,Premium,3.43,3.39,0.28000000000000025,0.040000000000000036,Reduce by $0.02
2026-01-20,store_2,Diesel,3.19,3.19,0.1499999999999999,0.0,Hold
2026-01-20,store_3,Regular,2.91,2.86,0.20000000000000018,0.050000000000000266,Reduce by $0.02
2026-01-20,store_3,Midgrade,3.22,3.22,0.17000000000000037,0.0,Hold
2026-01-20,store_3,Premium,3.48,3.5,0.2799999999999998,-0.020000000000000018,Hold or increase by $0.01
2026-01-20,store_3,Diesel,3.63,3.6,0.17999999999999972,0.029999999999999805,Review price
2026-01-21,store_1,Regular,3.06,3.05,0.16000000000000014,0.010000000000000231,Review price
2026-01-21,store_1,Midgrade,3.1,3.1,0.2400000000000002,0.0,Hold
2026-01-21,store_1,Premium,3.81,3.87,0.1299999999999999,-0.06000000000000005,Hold or increase by $0.01
2026-01-21,store_1,Diesel,3.32,3.34,0.27,-0.020000000000000018,Hold or increase by $0.01
2026-01-21,store_2,Regular,3.13,3.15,0.29000000000000004,-0.020000000000000018,Hold or increase by $0.01
2026-01-21,store_2,Midgrade,3.11,3.17,0.21999999999999975,-0.06000000000000005,Hold or increase by $0.01
2026-01-21,store_2,Premium,3.69,3.65,0.1299999999999999,0.040000000000000036,Reduce by $0.02
2026-01-21,store_2,Diesel,3.51,3.55,0.23999999999999977,-0.040000000000000036,Hold or increase by $0.01
2026-01-21,store_3,Regular,2.96,2.93,0.1200000000000001,0.029999999999999805,Review price
2026-01-21,store_3,Midgrade,3.43,3.44,0.17000000000000037,-0.009999999999999787,Hold or increase by $0.01
2026-01-21,store_3,Premium,3.73,3.68,0.2599999999999998,0.04999999999999982,Reduce by $0.02
2026-01-21,store_3,Diesel,3.63,3.64,0.20999999999999996,-0.010000000000000231,Hold or increase by $0.01
2026-01-22,store_1,Regular,2.72,2.76,0.1900000000000004,-0.03999999999999959,Hold or increase by $0.01
2026-01-22,store_1,Midgrade,3.06,3.09,0.1299999999999999,-0.029999999999999805,Hold or increase by $0.01
2026-01-22,store_1,Premium,3.48,3.46,0.1299999999999999,0.020000000000000018,Review price
2026-01-22,store_1,Diesel,3.2,3.17,0.15000000000000036,0.03000000000000025,Reduce by $0.02
2026-01-22,store_2,Regular,3.11,3.08,0.2599999999999998,0.029999999999999805,Review price
2026-01-22,store_2,Midgrade,3.23,3.24,0.20999999999999996,-0.010000000000000231,Hold or increase by $0.01
2026-01-22,store_2,Premium,3.8,3.86,0.25,-0.06000000000000005,Hold or increase by $0.01
2026-01-22,store_2,Diesel,3.24,3.27,0.14000000000000012,-0.029999999999999805,Hold or increase by $0.01
2026-01-22,store_3,Regular,2.88,2.86,0.20999999999999996,0.020000000000000018,Review price
2026-01-22,store_3,Midgrade,3.26,3.3,0.1599999999999997,-0.040000000000000036,Hold or increase by $0.01
2026-01-22,store_3,Premium,3.56,3.51,0.14000000000000012,0.050000000000000266,Reduce by $0.02
2026-01-22,store_3,Diesel,3.67,3.66,0.2799999999999998,0.009999999999999787,Review price
2026-01-23,store_1,Regular,3.12,3.14,0.29000000000000004,-0.020000000000000018,Hold or increase by $0.01
2026-01-23,store_1,Midgrade,3.19,3.18,0.19999999999999973,0.009999999999999787,Review price
2026-01-23,store_1,Premium,3.52,3.52,0.2400000000000002,0.0,Hold
2026-01-23,store_1,Diesel,3.17,3.22,0.19999999999999973,-0.050000000000000266,Hold or increase by $0.01
2026-01-23,store_2,Regular,3.04,3.03,0.26000000000000023,0.010000000000000231,Review price
2026-01-23,store_2,Midgrade,3.06,3.1,0.1499999999999999,-0.040000000000000036,Hold or increase by $0.01
2026-01-23,store_2,Premium,3.48,3.54,0.2599999999999998,-0.06000000000000005,Hold or increase by $0.01
2026-01-23,store_2,Diesel,3.65,3.67,0.20999999999999996,-0.020000000000000018,Hold or increase by $0.01
2026-01-23,store_3,Regular,2.9,2.95,0.17999999999999972,-0.050000000000000266,Hold or increase by $0.01
2026-01-23,store_3,Midgrade,3.32,3.27,0.1599999999999997,0.04999999999999982,Reduce by $0.02
2026-01-23,store_3,Premium,3.34,3.33,0.13999999999999968,0.009999999999999787,Review price
2026-01-23,store_3,Diesel,3.14,3.16,0.27,-0.020000000000000018,Hold or increase by $0.01
2026-01-24,store_1,Regular,2.94,3.0,0.19999999999999973,-0.06000000000000005,Hold or increase by $0.01
